id,tweet,class
12191,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,other
12195,"It feels awkward to have the @Yankees playing against the @Reds. I mean, we all know who I'm rooting for, but it's awkward.",other
12197,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",hate speech
12207,It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.,hate speech
12211,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,hate speech
12214,"It was nice of you to unfollow me, fag",hate speech
12215,It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;,other
12221,It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!,other
12226,"It's a bird? It's a plane? No, it's Peter ""Walkin on Air"" Byers @pistol_pete96 http://t.co/WHECP5kDci",other
12228,It's a lot of Uncle Tom ass niggas out here.,hate speech
12230,It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!,other
12231,"It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol",other
12235,"It's almost Christmas, Charlie Brown...",other
12249,It's gonna be a long season for the Yankees if this simulation is right #BlueJays #Rays #Yankees #Orioles&#8230; http://t.co/Zc3k9NDB1T,other
12255,"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M",other
12258,It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord,hate speech
12278,It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.,other
12280,It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl,hate speech
12283,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF,other
12287,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.,other
12288,It's this dyke chick cut hair in the barbershop look just like Future,hate speech
12291,"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. http://t.co/9Eyi0K8w",hate speech
12294,It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,hate speech
12295,"It's weird but I miss Robertson Screwdrivers :( --&gt; From &#8216;toque&#8217; to &#8216;mickey,&#8217; ten Canadianisms :: http://t.co/LUFaCmlo20 via @nationalpost",other
12298,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials",other
12317,Its suppose to be yellow but we dont do yellow &#127821;&#128520;&#128127;&#128127;&#128520;&#128127;&#128127;&#128127; http://t.co/y1hLiBjQmn,other
12331,Jai may make an appearance at the party... love that fag,hate speech
12335,"Jamaica populated with island hillbillies. Even linguistics are kind of the same, if you sub the accent. Olde English derivatives.",other
12343,"Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa",hate speech
12346,Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube,other
12358,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",hate speech
12361,Jeter almost broke Yankee stadium,other
12362,Jets trash,other
12364,Jihadi John beheader of journalist Foley and Sotloff Was 'Arab Charity Collector' http://t.co/RL7F2qV56F via @BreitbartNews,other
12365,Jihadi John has struck again. Prayers with the victims' families. What is the #bounty on His head? Time 4 him 2 meet allah,other
12367,"Jihadi pop music debates: &#8220;yo, bro, did you hear the latest Abu Yasser hit?&#8221;, &#8220;No bro, I&#8217;m totally an Abu Hajar fan&#8221; #UnderGroundCulture",other
12368,Jihadi propaganda ploy:US had Gulf countries publish pics of their pilots 2 deflect Sunnis anger from itself &amp; iran http://t.co/pFxYby2c15,other
12369,Jihadi rehab needs to account for the unpleasant fact that it's the worst behaviors that *attract* participants. http://t.co/nJJGA7S5LQ,other
12370,Jihadi streams: British #ISIS fighter identified as Abu Abdurahman Al Britani killed in action. http://t.co/Ksowd8rRCk,other
12371,Jihadis Turn Washington National Cathedral Into Mosque For Friday Prayers http://t.co/4AHp4t86bP #lnyhbt #ccot #teaparty #gop #tgdn,other
12372,Jihadis are running a claim that the King of #Saudi Arabia died two days ago. Must be the bombs falling on em that r making em hallucinate.,other
12373,Jihadis betting on public protests in Britain to force UK gov out of the anti-ISIS coalition http://t.co/5gJSmrfzWJ,other
12374,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,other
12376,"Jihadis claim to have shot an #Iraq army Mi-35 attack helicopter in Beji &amp; identify its pilot by name, rank",other
12377,Jihadis identify a man from #Indonesia as the one who carried a massive suicide bombing on Speicher camp #Iraq http://t.co/h1hjHYnbY2,other
12378,Jihadis keep on prattling about having shot down today what they think is an Apache helicopter. Maybe it was an Mi-35?,other
12379,Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS,other
12380,Jihadis specifically asking for international schools in #Saudi to be targeted #RealThreat http://t.co/NV5qbZaviv,other
12381,Jihadis taunting America &amp; spreading paranoia: tents that appeared in a video of a Daesh training camp near Mosul. http://t.co/GH3EbBfB3t,other
12383,"Jindal seemed to be having an out-of-body experience enhanced by special brownies
http://t.co/W0cyEcqKLo
Bj Up and At 'Em
#stribpol #mngop",other
12385,Joba Chamberlain looks like a homeless guy that won a contest. #Yankees,other
12392,John McCain trashes Jay Carny live on CNN - #Syria #ISIS #Obama http://t.co/ZT690BkTrI,other
12394,Johnny Manziel just flipped somebody the bird...,other
12395,Johnny Rebel - If I could be a nigger for a day: http://t.co/JPKdkpbjxh,hate speech
12396,Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe,hate speech
12401,Jones and Iba&#241;ez are out of gas after giving it their all earlier in the first half. The call-ups should get more playing time #Yankees #MLB,other
12404,Jose Soto: Reflections of a former gay teabagger http://t.co/XtMMuzyK,other
12405,Josef just pitted. Slight possibility he can make it the remaining 67 laps but I highly doubt it. Will need yellow. #IndyFest,other
12407,"Js on my feet, that song is trash too loll",other
12421,Just as trash as the others. Fixed none of my issues. RT @SheSeauxSaditty: Naw. RT @GlitteryGlossy: Anyone download ios 8.0.2 yet?,other
12428,Just cleaned my fingernails with a knife. #hillbilly @shanemoses625,other
12434,Just got done taking some photos with brownie #flowcity,other
12441,Just hit 40 in flappy bird.&#128527;,other
12443,Just in case the day couldn't get better wife's Rav 4 had a flat and being the redneck I am I put 16 inch rims on it so there goes $200x2,other
12444,"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work",other
12456,Just posted a photo @ Yankee Stadium http://t.co/yFLU32Xh,other
12457,Just purchased my first trenta iced coffee....this is a slippery slope,other
12462,Just saw a crow gallop across the road. #mmkay #wut &#128514;,other
12468,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.,other
12472,"Just spoke w/ @HispanicLinkNS legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful",other
12476,Just stopped by the line up room @BeaLack still look like a doo wop singer.,other
12480,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23",hate speech
12485,"Just watched the scene in zero dark thirty where they pop Osama's bitch ass 
#U #S #A",hate speech
12486,Just when I'm feeling totally useless in the world (another) baby bird found in need of #TLC Just call me #DrDolittle http://t.co/Trwmr3HG8v,other
12493,KFC biscuits trash now,other
12494,"KaasPiet,bloemPiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.Zolang maar blanke beslissing is",other
12499,Kanye west is a faggot,hate speech
12500,Kanyeeeeeee is just a yard ape acting idiot!just stupid...,other
12518,Karmas a bitch and so are you. You'll be getting along just fine real soon.,hate speech
12528,Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.,other
12531,Kentucky Fried cater to da white folk. No colored menu,other
12534,Khloee's new backpack that we colored last night! &#127912; http://t.co/tYndjCsq,other
12536,Kick dem fucc niccas out da spot,hate speech
12545,Kill la kill was trash,other
12548,Killing it at home! &#127936; #NBA #pacers #indiana #paulgeorge #hoosiers #basketball #hashtag #winning http://t.co/2qwEPnUx,other
12550,Kim Kardashian look like a tranny with all that surgery,hate speech
12554,"King, TI vs tip and that troubleman albums all trash.",other
12555,"Kip Tokuda, yellow guy working to niggerize the Seattle PD, died. Too bad there's another POS hiding in the wings to replace him.",hate speech
12560,Knock em down wit sum chunky &#128548;&#128299;,other
12565,Know why the ultimate warrior died? God LOVES fag #toosoon ? He was an anti-gay crusader so a little light jokes are necessary,hate speech
